F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
-2.36553,12.42,282.28,-236.4,2.06,-8.0466,-1425.702,-22427.245,600.7,-0.4368,0,-105.4818,10.898,0,-4011.42,1.3006,-18.33,-7.4169,2.322,-8073.28,,True
-3.3363,11.403,606.68,-491.85,0.06,-10.866,-1278.52,-22382.84,633.9,-0.8795,0,-128.499,9.4052,0,-5790.42,2.5554,-12.691,-15.894,0.5535,-9951.08,,True
-3.3909,10.905,43.48,-634.8,2.06,-8.129,-1280.5,-22449.96,925.2,-0.5159,1,-112.941,9.1664,0,-2989.02,5.218,-7.436,-7.0587,0.5243,-10876.08,15.8,True
-3.303,6.91527,826.36,-405.395,2.06,-8.98,914.46,-21439.05,-1948.5,-2.333,1,-115.584,9.1288,1,-2224.02,0.9742,-17.527,-7.1433,2.925,-8061.48,,True
-6.846,8.388,3138.68,-246.5,2.06,-7.7214,-1456.68,-22420.11,1127.62,-0.2365,0,-126.129,9.2058,1,-5715.12,1.9922,-17.678,-9.633,0.9022,-7428.98,13.04,False
-10.17,8.7276,990.06,-474.4,2.06,-7.2828,-1445.88,-22402.14,3521.5,-1.2,0,-112.194,9.0276,1,-6218.19,0.85742,-19.784,-7.3671,0.5535,-7772.58,14.33,False
-3.8889,8.0508,762.68,-618.7,2.06,-8.3356,-1251.66,-22415.57,1199,-0.927,0,-120.213,9.0248,0,-6270,3.272,-13.301,-8.6154,1.0052,-8249.58,16.42,True
-3.3612,8.9514,444.28,-396.061,0.06,-8.952,-1438.62,-22447.04,1019.48,-1.233,0,-114.465,9.1884,0,-3676.62,2.3892,-18.59,-7.4805,0.6294,-8033.68,,False
-4.1187,11.571,1062.98,-293,0.06,-9.674,-1381.4,-22449.3,425.9,-0.4984,0,-109.668,9.6282,0,-5098.92,2.07,-15.2598,-10.74,1.1774,-7708.88,,False
-2.36337,9.6315,-152.72,-632.9,0.06,-8.946,-1187.34,-22392.46,488.9,-0.4365,1,-118.014,9.914,0,-5291.52,1.771,-17.256,-9.849,1.456,-7760.88,13.79,False
-4.0671,6.92328,899.18,-1745.2,0.06,-6.7684,1874.46,-22347.21,822.1,-1.442,1,-111.708,10.904,1,-5659.62,2.255,-15.954,-8.6301,0.9541,-8323.38,,False
-3.7224,9.4254,-35.92,-321.5,2.06,-9.784,-1386.84,-22436.862,123.1,-0.3682,0,-181.5,11.67,0,-1681.02,1.401,-20.216,-7.2222,4.109,-7882.8,15.78,False
-3.861,6.93132,458.08,-497.33,2.06,-11.526,-593.94,-22357.67,1139.82,-0.8537,0,-162.03,8.6219386,0,-5977.83,7.504,-16.704,-10.17,0.7758,-7485.18,,False
-5.283,12.549,196.08,-393.716,2.06,-10.04,-1446.74,-23202.35,2426.9,-0.4973,1,-105.8928,8.633264,0,-4478.82,0.9612,-19.508,-6.5826,1.3412,-8182.38,16.23,True
-2.9328,7.6284,972.338,-429.52,0.06,-9.486,-1502.48,-22446.403,1194.36,-1.0075,0,-142.98,9.6438,1,-6697.32,5.138,-16.935,-7.3179,2.532,-7964.76,16.06,True
-5.34,11.49,460.88,-495.64,2.06,-7.9036,-1346.3,-22418.62,381.1,-0.7175,1,-133.362,10.2608,1,-5287.02,1.549,-12.345,-10.536,0.7006,-7625.18,16.1,True
-7.866,9.867,-1199.32,-945.4,2.06,-6.9172,-1320.78,-22543.05,941.68,-0.254,0,-213.39,8.64602,0,-3940.62,2.5536,-24.72,-7.1973,0.5785,-7808.16,,False
-4.8261,12.018,-703.12,-2632.2,2.06,-6.56002,-1335.6,-22461.92,924.64,-0.3662,0,-124.707,12.54,1,-5846.4,4.202,-19.738,-17.667,2.193,-8036.18,17.46,True
-6.57,7.1772,462.88,-425.41,0.06,-8.65,-720.74,-22445.863,-131.5,-0.949,0,-122.142,8.99,1,-4367.52,1.248,-15.2881,-8.2296,1.2228,-8246.48,,True
-3.7719,7.6686,983.6,-646.1,0.06,-6.954,-1534.94,-22416.6,1349.9,-0.3726,1,-180.63,9.5956,1,-8650.92,3.22,-15.1807,-6.7563,1.523,-8065.48,13.18,False
-3.03,11.352,1134.66,-518.6,0.06,-10.044,-1372.44,-22386.65,1218.84,-0.5208,1,-131.751,8.79152,0,-7544.52,4.19,-14.67739,-7.4562,1.1447,-8321.88,16.38,True
-10.902,8.1876,-72.92,-504,0.06,-11.942,-1400.156,-22438.922,4265.5,-0.6102,0,-132.186,8.9078,1,-5985.78,0.9174,-18.134,-7.479,1.3333,-7511.38,14.58,False
-4.8786,10.023,973.682,-2505.2,0.06,-6.6576,-1356.52,-22456.21,1442.7,-2.997,0,-113.535,14.928,1,-6460.92,2.4892,-18.357,-12.312,0.7801,-8926.08,15.92,True
-2.19255,10.221,985.02,-199.7,0.06,-6.9746,-1456.54,-22230.65,1381.7,-1.875,0,-152.22,9.089,1,-6144.57,1.854,-14.3905,-8.181,1.446,-8136.28,14.83,True
-4.6068,9.141,639.28,156.1,2.06,-6.625,-1319.5,-22458.66,-811.5,-0.6508,1,-130.866,8.64108,0,-5751.72,1.077,-17.8,-19.602,0.47364,-3654.08,,False
-8.439,6.92757,937.924,-1251.6,0.06,-7.0864,614.46,-22403.09,1421.7,-2.275,0,-129.642,8.71894,1,-7194.72,1.457,-18.323,-6.6537,0.8312,-7672.78,,False
-3.2694,8.8089,-689.52,-331.04,2.06,-8.968,-1361.9,-22441.917,888.4,-0.22736,1,-112.248,8.622168,0,-5639.52,3.672,-10.714,-14.823,2.217,-7826.06,15.88,True
-3.7638,8.7621,917.66,-475.56,2.06,-6.9974,-1484.18,-22404.87,1142.28,-0.935,1,-150.18,8.78624,0,-6344.19,9.764,-13.8079,-9.513,2.095,-8071.18,,False
-3.0279,7.8492,939.702,-456.23,2.06,-15.15,-858.94,-22385.35,804.1,-0.4419,1,-126.696,8.68792,0,-5703.12,2.6044,-18.434,-11.295,1.524,-7763.28,,False
-2.9583,8.2023,1083.7,-616.5,2.06,-8.666,-1002.14,-22464.95,1023.22,-1.1072,0,-127.602,8.63344,1,-5812.56,7.916,-15.3474,-10.725,0.7073,-7315.18,,False
-2.3703,7.4064,327.68,-494.12,2.06,-10.546,-1318,-22490.89,1239.32,-0.3443,0,-158.61,8.875,0,-6499.62,4.178,-24.165,-6.8223,0.6362,-6764.08,,False
-3.0879,14.826,826.16,-1418.2,0.06,-6.9298,-1388.48,-22437.855,1114.76,-3.328,0,-121.995,8.8332,1,-5907.15,7.69,-12.149,-10.518,1.513,-7836.85,14.25,False
-2.29698,8.7273,1317.88,-608.1,2.06,-9.336,-1317.66,-22488.27,2632.7,-0.2757,0,-115.704,9.954,0,-9679.02,1.2288,-18.454,-7.1682,0.9924,-8684.28,16.01,True
-6.72,14.658,2268.88,-490.21,2.06,-12.762,-1328.48,-22439.244,823.9,-0.2443,0,-126.735,8.6801,1,-5698.62,2.6656,-18.375,-9.912,2.125,-7755.18,,False
-6.495,7.491,-314.72,-340.81,2.06,-8.706,-1838.94,-22403.97,1170.84,-0.3965,0,-152.46,9.467,1,-4846.32,5.588,-15.1408,-7.2846,1.2596,-7863.05,15.92,True
-4.9605,10.689,1185.48,-522.9,2.06,-9.088,-1261.22,-22405.68,546.9,-0.6732,1,-187.71,9.3502,1,-5867.37,1.8738,-15.0573,-11.103,2.73,-8078.68,15.38,False
-2.9277,8.8188,802.44,-529,2.06,-9.252,-1250.42,-22528.13,1021,-2.623,1,-143.46,8.6202336,1,-5791.41,5.582,-18.074,-14.316,0.6244,-7785.28,,True
-4.1004,12.756,-3.12,-782.8,2.06,-8.0254,-1365.18,-22430.153,4107.5,-0.18675,1,-138.15,10.0368,1,-6954.12,0.8285,-14.9616,-7.3242,0.8423,-7687.08,12.75,False
-3.2034,13.716,581.88,-604.7,2.06,-8.1662,-1350.48,-22531.4,154.1,-0.2906,1,-105.9882,12.25,0,-5400.12,1.095,-20.451,-8.6283,0.5343,-7770.98,,False
-5.124,7.9398,990.68,-607.7,2.06,-7.7398,-1406.362,-22456,2946.1,-3.771,0,-214.11,9.4278,1,-6389.52,1.0516,-13.281,-10.707,0.848,-7794.68,14.36,False
-6.402,7.2063,811.82,-392.04,0.06,-8.424,-1897.34,-22360.86,1304.3,-0.8912,0,-210.3,8.70686,0,-6243.69,3.47,-6.716,-10.122,0.5419,-10349.08,13.62,True
